title,date_company,content
"코로나19 극복…평창군, 고령자 800명에 건강 반찬 제공",2021.04.12 | 이뉴스투데이,[이뉴스투데이 강원취재본부 우정연 기자] 강원 평창군은 16일까지 5일간 5개 읍면 고령자 800명을 대상으로 취약계층 식생활‧건강개선을 위한 ‘고령자 건강 반찬 나누기...
"성남고령친화체험관-분당노인복지관, 고령자 사회문제 해결 업무협약",2021.04.15 | 기호일보,성남고령친화종합체험관은 지난 14일 지역 고령자 관련 사회문제 해결을 위해 분당노인종합복지관과 업무협약을 체결했다고 15일 밝혔다. 협약에 따라 양 기관은 ▶고령자...
고령자 백신 접종 내일 시작..강원 접종 동의율 55%,2021.03.31 | KBS | 다음뉴스,"[KBS 춘천]만75살 이상 고령자들을 대상으로 한 코로나19 예방 백신 접종이 시작됩니다. 강원도는 내일(4.1)부터 춘천과 원주, 강릉, 삼척의 예방접종센터에서 고령자들에..."
작년 산재 사고 사망자 10명 중 4명은 60세 이상 고령자,2021.04.14 | 연합뉴스 | 다음뉴스,기자 = 지난해 산업재해 사고를 당해 숨진 노동자 10명 중 4명꼴로 60세 이상 고령자인 것으로 나타났다. 고용노동부가 14일 발표한 '2020년 산업재해 사고 사망 통계'에...
"교보생명, 고령자·유병력자 위한 간편가입 건강보험 출시",2021.04.20 | 이투데이,교보생명이 고령자와 유병력자도 쉽게 맞춤형 보장을 준비할 수 있는 ‘(무)교보간편가입건강보험’을 출시했다. 이 상품은 3가지 질문에 답하면 가입할 수 있는 간편심사...
"김부겸 ""고령자나 은퇴한 1주택자 등 종부세 경감 논의할 것""",2021.05.04 | 머니S | 다음뉴스,김부겸 국무총리 후보자가 인사청문회를 이틀 앞둔 4일 오전 서울 종로구 금융감독원 연수원에 마련된 청문회 준비 사무실로 출근하고 있다. /사진=뉴스1 김부겸 국무총리...
고령자 임대소득 세부담 완화 건의,2021.04.11 | 서울일보,(김춘식 기자) 과천시는 1가구1주택 고령자 임대소득에 대한 세부담 완화를 위해 기획재정부와 국세청에 소득세법 개정을 건의했다고 9일 밝혔다.시가 건의한 내용은 ‘만...
"""기저질환·고령자, 백신 접종 미루지 말아야""",2021.03.24 | 더팩트 | 다음뉴스,"서울시가 기저질환자나 고령자에게 백신 접종을 미루지 말라고 당부했다. /이동률 기자 서울시, '자치구서 기저질환자 배제' 논란에 해명 [더팩트｜이진하 기자] 서울시가..."
"""'원금보장' 희망 고령자에게 위험펀드 판매""..분조위, 배상 판단...",2021.04.20 | 데일리안 | 다음뉴스,배경에 관심이 쏠린다. 20일 금감원에 따르면 A씨 사례의 경우 원금 보장을 원하는 고령자를 상대로 위험상품을 판매하는 과정 전반이 불완전판매인 것으로 확인됐다...
"정은경 ""65~74세 고령자, 5월 중순 이후 AZ백신 접종 준비 중""",2021.04.19 | 뉴스1 | 다음뉴스,"필수인력 접종에 먼저 활용하고, 5~6월 국내 도입하는 AZ 백신 물량을 65세 이상 고령자 우선 접종에 사용하기로 했다. 정은경 질병관리청장은 19일 코로나19 정례브리핑..."
백신 접종 후 신규 사망 4명..모두 70~80대 고령자,2021.04.17 | 뉴스1 | 다음뉴스,80대 여성·70대 남성·80대 남성 2명 등 총 4명이다. 80대 여성은 75세 이상 고령자로 지난 12일 화이자 백신 접종 후 16일 사망했다. 방역당국은 해당 사망자에 대해 기저...
미국 성인 3명중 1명 백신 접종 완료..고령자는 5명중 3명,2021.04.22 | MBC | 다음뉴스,"8천 759만 2천여 명은 백신 접종을 끝냈습니다. 취약 계층으로 분류되는 65세 이상 고령자로 범위를 좁히면 5명 중 4명꼴인 80.6%, 4천 406만 1천여 명이 최소 1회 백신을..."
"""75살 이상 고령자, 기저질환 있을수록 백신 접종해야""",2021.03.29 | YTN | 다음뉴스,"[앵커] 다음 달, 만 75살 이상 고령자들에 대한 코로나19 백신 접종을 앞두고 망설이시는 분들 많을 텐데요. 방역 당국과 전문가들은 특별히 금기가 되는 질환은 없다며..."
"""75살 이상 고령자, 기저질환 있을수록 백신 접종해야""",2021.03.29 | YTN | 다음뉴스,"[앵커] 다음 달, 만 75살 이상 고령자들에 대한 코로나19 백신 접종을 앞두고 망설이시는 분들 많을 텐데요. 방역 당국과 전문가들은 특별히 금기가 되는 질환은 없다며..."
"청양, 공공임대주택·고령자복지주택 착공",2021.04.07 | 중도일보,세종·충남·충북 / 중도일보 - 최병환 기자] 청양군이 공공임대주택 120세대와 고령자복지주택 127세대 건립사업을 시작했다. 지난 5일 착공한 청양읍 교월1지구 공공임대...
"남동구, ‘고령자친화기업’ 공모 최종 선정",2021.04.06 | 서울일보,잇따라 성과를 내고 있다.남동구노인인력개발센터는 보건복지부 주관 ‘2021년 고령자친화기업’ 공모에 최종 선정돼 국비 1억 원을 지원받게 됐다고 6일 밝혔다.고령자친화...
"교보생명, 고령자·유병력자 간편가입 건강보험 출시",2021.04.12 | 뉴스토마토,[뉴스토마토 권유승 기자] 교보생명은 고령자와 유병력자도 쉽게 맞춤형 보장을 준비할 수 있는 '교보간편가입건강보험'을 출시했다고 12일 밝혔다. 이 상품은 3가지 질문에...
"70~80대 고령자 4명, 백신 접종 후 사망.. ""기저질환 여부 조사""",2021.04.18 | 머니S | 다음뉴스,"80대 여성, 70대 남성, 80대 남성 2명 등 총 4명이다. 80대 여성은 75세 이상 고령자로 지난 12일 화이자 백신 접종 후 16일 사망했다. 70대 남성은 기저질환으로 요양시설..."
"만 75세 이상 고령자, 백신 접종 시작 [포토]",2021.04.01 | 더팩트 | 다음뉴스,[더팩트ㅣ사진공동취재단] 만 75세 이상 고령자를 대상으로 한 신종 코로나바이러스 감염증(코로나19) 백신 첫 접종이 시작된 1일 오전 서울 송파구 체육문화회관에 마련된...
"남동구, ‘고령자친화기업’ 공모 최종 선정",2021.04.06 | 수도권일보,잇따라 성과를 내고 있다. 남동구노인인력개발센터는 보건복지부 주관 ‘2021년 고령자친화기업’공모에 최종 선정돼 국비 1억 원을 지원받게 됐다고 6일 밝혔다. 고령자...
성북구-SH-연세대학교 고령자 지원주택 ‘희망아지트’ 조성,2021.04.15 | 시대일보,"커뮤니티 활성화에 대한 자문을 담당한다. 성북구는 주민 공청회 등 설계 초기부터 고령자 지원주택에 대한 주민의견을 적극 청취, 반영하여 입주자 선정과 모집과정을 투명..."
"김부겸 ""은퇴·고령자 종부세 완화 고민..공급 차질없이 진행""",2021.05.06 | 뉴스1 | 다음뉴스,(서울=뉴스1) 구윤성 기자 = 김부겸 국무총리 후보자가 6일 서울 여의도 국회에서 열린 인사청문회에서 의원들의 질의에 답변하고 있다. 2021.5.6/뉴스1 kysplanet@news1.kr
"일본, 3600만명 고령자 대상 코로나19 백신 접종 시작",2021.04.12 | 뉴스핌,[서울=뉴스핌] 최원진 기자= 일본 정부가 65세 이상 고령자 인구 약 3600만명을 대상으로 코로나19(COVID-19) 백신 접종을 시작했다. 일본 미에현 쓰시에서 한 노인이...
"서울 성북구, 고령자 위한 주택 ‘희망아지트’조성",2021.04.15 | e대한경제,"공동체 커뮤니티 활성화 자문을 담당한다. 성북구는 주민 공청회 등 설계 초기부터 고령자 지원주택에 대한 주민의견을 적극 청취, 반영해 입주자 선정과 모집과정을 투명..."
"성북구-SH-연세대학교, 고령자 지원주택 ‘희망아지트’ 조성",2021.04.16 | 선데이뉴스신문,"커뮤니티 활성화에 대한 자문을 담당한다. 성북구는 주민 공청회 등 설계 초기부터 고령자 지원주택에 대한 주민의견을 적극 청취, 반영하여 입주자 선정과 모집과정을 투명..."
[포토] '장애인고령자등지원주택10만호공급공동대책위원회 출범식...,2021.04.19 | 이데일리 | 다음뉴스,기자] 심상정 정의당 의원이 19일 오전 서울 여의도 국회본관앞 계단에서 '장애인고령자등지원주택10만호공급공동대책위원회 출범식 및 주거약자법 개정.주거유지지원서비스...
"양평군, 고령자복지주택 100가구 짓는다",2021.04.06 | 인천일보,"맞춤형 임대주택과 보건, 복지, 의료, 요양 돌봄 시설이 한꺼번에 제공하는 양평형 고령자복지주택 사업을 추진 중이다. 정동균 양평군수는 지난 5일 단월면 노인복지회관..."
"교보생명, 고령자·유병력자 위한 ‘간편가입 건강보험’ 출시",2021.04.13 | 조세일보,◆…교보생명이 고령자와 유병력자도 쉽게 맞춤형 보장을 준비할 수 있는 '(무)교보간편가입건강보험'을 출시했다. 사진=교보생명 제공 교보생명이 고령자와 유병력자도...
"LH, 고령자 주거지원 실시..노인돌봄전달체계 개편 착수",2021.04.06 | 헤럴드경제 | 다음뉴스,등이 상주하며 업무를 수행한다. 이 가운데 LH는 기술 및 인력 지원을 통한 ‘고령자 맞춤형 주택 개조사업’을 추진하고 ‘맞춤형 임대주택’을 공급한다. 이를 통해 지역...
"교보생명, 고령자·유병력자 대상 간편가입 건강보험 출시",2021.04.12 | 전자신문 | 다음뉴스,교보생명은 고령자와 유병력자도 쉽게 맞춤형 보장을 준비할 수 있는 '무배당 교보간편가입건강보험'을 출시했다고 12일 밝혔다. 이 상품은 세 가지 질문에 답하면 가입...
"교보생명, 고령자·유병력자 간편가입 건강보험 출시",2021.04.12 | 뉴시스 | 다음뉴스,[서울=뉴시스] 신효령 기자 = 교보생명은 고령자·유병력자도 쉽게 맞춤형 보장을 준비할 수 있는 '(무)교보간편가입건강보험'을 출시했다고 12일 밝혔다. 3가지 질문에 답...
'코로나 극복 얼마 남지 않았다'..고령자 대상 백신 접종 시작 [T...,2021.04.01 | 더팩트 | 다음뉴스,만 75세 이상 고령자를 대상으로 한 신종 코로나바이러스 감염증(코로나19) 백신 첫 접종이 시작된 1일 오전 서울 송파구 예방접종센터에서 어르신들이 접종에 앞서 문진표...
"청양군, 공공임대아파트·고령자복지주택 착공",2021.04.07 | C뉴스041,청양군 공공임대아파트·고령자복지주택 착공 테이프커팅식 모습 청양군(군수 김돈곤)이 공공임대주택 120세대와 고령자복지주택 127세대 건립사업을 시작했다고 7일 밝혔다...
"미 성인 3명중 1명, 코로나 백신 접종 마쳐..고령자는 5명중 3명",2021.04.22 | 연합뉴스 | 다음뉴스,26.4%인 8천759만2천여명은 백신 접종을 끝냈다. 취약 계층으로 분류되는 65세 이상 고령자로 범위를 좁히면 5명 중 4명꼴(80.6%)인 4천406만1천여명이 최소 1회 백신을...
"교보생명, 고령자·유병력자 위한 간편가입 건강보험 출시",2021.04.12 | 한국금융신문,사진 = 교보생명 [한국금융신문 전하경 기자] 교보생명이 고령자·유병력자 위한 간편가입 건강보험을 출시했다. 교보생명은 고령자와 유병력자도 쉽게 맞춤형 보장을 준비...
"성북구-SH-연세대학교, 고령자 지원주택 ‘희망아지트’ 조성",2021.04.15 | 내외통신,"커뮤니티 활성화에 대한 자문을 담당한다.성북구는 주민 공청회 등 설계 초기부터 고령자 지원주택에 대한 주민의견을 적극 청취, 반영하여 입주자 선정과 모집과정을 투명..."
"방역당국 ""60세 이상 고령자, 백신 1차접종 뒤 예방효과 86.6%""",2021.05.04 | KBS | 다음뉴스,코로나19 백신 1차 접종을 마친 60세 이상에서 예방효과가 90%에 달하는 것으로 나타났습니다. 이상원 중앙방역대책본부 역학조사분석단장은 오늘(4일) 충북 오송 질병청...
제주 만 75세 이상 고령자 내일부터 화이자 백신 접종,2021.03.31 | 연합뉴스 | 다음뉴스,(제주=연합뉴스) 고성식 기자 = 제주에서 내일(4월 1일)부터 고령자에 대해 신종 코로나바이러스 감염증(코로나19) 백신 접종이 시작된다. 제주 코로나19 예방접종 모의...
"성북구-SH-연세대학교, 고령자 지원주택 ‘희망아지트’ 조성",2021.04.15 | 케이에스피뉴스,"커뮤니티 활성화에 대한 자문을 담당한다. 성북구는 주민 공청회 등 설계 초기부터 고령자 지원주택에 대한 주민의견을 적극 청취, 반영하여 입주자 선정과 모집과정을 투명..."
"""멀리가도 화이자 맞겠다"" 섬 고령자 백신 선택권 부여 검토",2021.03.22 | 연합뉴스 | 다음뉴스,접종 [연합뉴스TV 제공] (무안=연합뉴스) 여운창 기자 = 75세 이상 섬 지역 거주 고령자에게는 신종코로나바이러스 감염증(코로나19) 예방백신 선택권이 부여될 것으로...
"교보생명, 고령자·유병력자 위한 간편보험 출시",2021.04.12 | 보험매일,[보험매일=최석범 기자]교보생명이 고령자와 유병력자도 쉽게 맞춤형 보장을 준비할 수 있는 `(무)교보간편가입건강보험`을 출시했다고 12일 밝혔다.이 상품은 3가지 질문에...
